date,site,observer,quadrat,id,1_pc,1_9,2_pc,2_9,3_pc,3_9,4_pc,4_9,5_pc,5_9,6_pc,6_9,7_pc,7_9,8_pc,8_9,9_pc,9_9,10_pc,10_9
17/11/2013,w1,Group,2,Hairless panic(n),0.00,0,4.00,2,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,1.00,1,0,0
17/11/2013,w1,Group,2,Long storks bill(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,2,Erodium blue(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,2,Common cudweed(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,2,Divided geranium(n),0.00,0,0.00,0,0.00,0,0.00,0,2.00,1,0.00,0,0.00,0,3.00,6,0.00,0,0,0
17/11/2013,w1,Group,2,Native geraneum(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,2,Fluffy cudweed???(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,2,Yorkshire fog(e),0.00,0,0.00,0,0.00,0,0.00,0,20.00,8,15.00,9,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,2,Barley grass(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,2,Mini flatweed(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,2.00,4,0.00,0,2.00,2,2.00,2,0,0
17/11/2013,w1,Group,2,Flatweed(e),0.00,0,0.00,0,0.00,0,0.00,0,5.00,5,1.00,1,0.00,0,0.00,0,0.00,0,2,1
17/11/2013,w1,Group,2,Toad rush(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,2,Giant juncus(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,2,Ryegrass(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,2,Weeping grass(n),0.00,0,0.00,0,0.00,0,2.00,2,0.00,0,35.00,9,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,2,Serrated tussock(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,2,Oxalis(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0,1,2
17/11/2013,w1,Group,2,Native panic grass(n),0.00,0,22.00,8,0.00,0,7.00,6,1.00,1,1.00,1,0.00,0,1.00,1,30.00,9,2,1
17/11/2013,w1,Group,2,Chilean whitlow(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,2,Aira hairy ligule(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,2,Phalaris(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,2,Ribwort plantain(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,2,Briar rose(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,2,Dock(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,2,Ryecorn(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,2,Bristlegrass(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,2,Prickly sow thistle(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,2,Hare's foot clover(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,2,Cluster clover(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,2,Sub clover(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,2,Great verbascum(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,2,Vulpia any species(e),0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,3.00,5,5.00,9,30.00,9,0,0
17/11/2013,w1,Group,2,Little wahlenbergia tadgel's bluebell(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,2,Bare ground,0.00,0,10.00,9,5.00,3,0.00,0,10.00,7,3.00,4,0.00,0,30.00,9,10.00,6,2,2
17/11/2013,w1,Group,2,Grass litter,95.00,9,12.00,9,65.00,9,30.00,9,35.00,9,20.00,9,0.00,0,6.00,8,10.00,8,25,9
17/11/2013,w1,Group,2,Leaf litter,0.00,0,1.00,3,0.00,0,0.00,0,0.00,0,0.00,0,40.00,9,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,2,Rock,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,2,scat,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,3,0,0
17/11/2013,w1,Group,2,very fine grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,3.00,3,0,0
17/11/2013,w1,Group,2,Red grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,2,2
17/11/2013,w1,Group,3,Sorrel(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,1,1
17/11/2013,w1,Group,3,Aira species(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,2.00,1,0.00,0,0,0
17/11/2013,w1,Group,3,Glossy opposite(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,3,Lesser thyme leaved sandwort(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,3,wallaby grass(n),0.00,0,0.00,0,0.00,0,0.00,0,4.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,3,Speargrass 1(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,2,0.00,0,0,0
17/11/2013,w1,Group,3,Wild oats(e),100.00,9,95.00,9,40.00,9,50.00,9,15.00,6,25.00,9,12.00,9,30.00,9,20.00,9,40,9
17/11/2013,w1,Group,3,Flat brome(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,3,Great brome(e),40.00,9,30.00,9,90.00,9,15.00,7,15.00,8,2.00,2,50.00,9,5.00,8,20.00,9,60,9
17/11/2013,w1,Group,3,Oval brome(e),0.00,0,0.00,0,0.00,0,0.00,0,2.00,1,2.00,2,2.00,3,1.00,3,0.00,0,1,2
17/11/2013,w1,Group,3,Knob sedge(n),0.00,0,0.00,0,1.00,2,0.00,0,0.00,0,2.00,2,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,3,Windmill grass(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,3,Skeleton weed(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,3,Cooch(n),0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,3,Hairless panic(n),0.00,0,2.00,1,0.00,0,0.00,0,3.00,1,0.00,0,0.00,0,0.00,0,1.00,1,0,0
17/11/2013,w1,Group,3,Long storks bill(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,25.00,9,0.00,0,0,0
17/11/2013,w1,Group,3,Erodium blue(n),0.00,0,0.00,0,0.00,0,2.00,2,25.00,9,25.00,8,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,3,Common cudweed(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,3,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,3,Divided geranium(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,3,Native geraneum(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,3,Fluffy cudweed???(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,3,Yorkshire fog(e),2.00,3,0.00,0,0.00,0,7.00,4,50.00,9,45.00,9,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,3,Barley grass(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,3,Mini flatweed(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,1.00,1,0,0
17/11/2013,w1,Group,3,Flatweed(e),0.00,0,0.00,0,0.00,0,2.00,3,3.00,4,3.00,4,1.00,1,0.00,0,0.00,0,5,3
17/11/2013,w1,Group,3,Toad rush(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,3,Giant juncus(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,3,Ryegrass(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,3,Weeping grass(n),0.00,0,7.00,2,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,3,Serrated tussock(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,3,Oxalis(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,3,Native panic grass(n),0.00,0,5.00,5,0.00,0,15.00,6,0.00,0,1.00,1,0.00,0,9.00,6,30.00,9,2,1
17/11/2013,w1,Group,3,Chilean whitlow(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,3,Aira hairy ligule(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,3,Phalaris(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,50.00,9,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,3,Ribwort plantain(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,3,Briar rose(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,3,Dock(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,3,Ryecorn(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,3,Bristlegrass(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,3,Prickly sow thistle(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,3,Hare's foot clover(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,3,Cluster clover(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,3,Sub clover(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,3,Great verbascum(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,3,Vulpia any species(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,10.00,9,0.00,0,40.00,8,60.00,9,0,0
17/11/2013,w1,Group,3,Little wahlenbergia tadgel's bluebell(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,3,Bare ground,0.00,0,10.00,5,0.00,0,15.00,5,20.00,7,10.00,7,0.00,0,9.00,7,16.00,6,0,0
17/11/2013,w1,Group,3,Grass litter,90.00,9,75.00,9,70.00,9,15.00,6,10.00,7,10.00,9,40.00,9,3.00,4,7.00,3,18,9
17/11/2013,w1,Group,3,Leaf litter,0.00,0,2.00,5,2.00,3,3.00,5,6.00,9,0.00,0,1.00,3,3.00,5,2.00,6,3,4
17/11/2013,w1,Group,3,Rock,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,3,scat,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,2,0.00,0,0,0
17/11/2013,w1,Group,4,Sorrel(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,2,0.00,0,0.00,0,0.00,0,1,3
17/11/2013,w1,Group,4,Aira species(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,4,Glossy opposite(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1,1
17/11/2013,w1,Group,4,Lesser thyme leaved sandwort(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,4,wallaby grass(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,4,Speargrass 1(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0,0
17/11/2013,w1,Group,4,Wild oats(e),85.00,9,60.00,9,15.00,9,45.00,9,10.00,8,30.00,9,12.00,8,7.00,8,8.00,9,17,9
17/11/2013,w1,Group,4,Flat brome(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,4,Great brome(e),25.00,9,20.00,9,50.00,9,35.00,9,50.00,9,5.00,6,50.00,9,2.00,3,35.00,9,25,9
17/11/2013,w1,Group,4,Oval brome(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,6.00,5,1.00,1,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,4,Knob sedge(n),0.00,0,0.00,0,0.00,0,65.00,9,0.00,0,1.00,1,1.00,1,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,4,Windmill grass(n),0.00,0,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,4,Skeleton weed(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,4,Cooch(n),0.00,0,4.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,4,Hairless panic(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,4,Long storks bill(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,4,Erodium blue(n),0.00,0,0.00,0,0.00,0,0.00,0,2.00,4,1.00,5,0.00,0,10.00,7,0.00,0,0,0
17/11/2013,w1,Group,4,Common cudweed(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,2,0.00,0,0.00,0,1.00,1,0,0
17/11/2013,w1,Group,4,Divided geranium(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,4,Native geraneum(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,4,Fluffy cudweed???(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,4,Yorkshire fog(e),7.00,5,0.00,0,0.00,0,0.00,0,12.00,9,18.00,8,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,4,Barley grass(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,4,Mini flatweed(e),0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,2.00,3,0.00,0,1.00,4,1.00,1,0,0
17/11/2013,w1,Group,4,Flatweed(e),0.00,0,0.00,0,0.00,0,0.00,0,1.00,3,0.00,0,0.00,0,0.00,0,0.00,0,13,8
17/11/2013,w1,Group,4,Toad rush(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,2.00,3,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,4,Giant juncus(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,4,Ryegrass(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,4,Weeping grass(n),0.00,0,0.00,0,2.00,1,0.00,0,1.00,1,0.00,0,5.00,2,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,4,Serrated tussock(e),0.00,0,0.00,0,8.00,3,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,4,Oxalis(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,4,Native panic grass(n),0.00,0,25.00,9,0.00,0,0.00,0,0.00,0,4.00,3,0.00,0,0.00,0,20.00,7,0,0
17/11/2013,w1,Group,4,Chilean whitlow(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,4,Aira hairy ligule(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,4,Phalaris(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,40.00,8,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,4,Ribwort plantain(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,4,Briar rose(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,4,Dock(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,4,Ryecorn(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,4,Bristlegrass(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,4,Prickly sow thistle(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,4,Hare's foot clover(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,4,Cluster clover(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,4,Sub clover(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,4,Great verbascum(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,4,Vulpia any species(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,45.00,9,12.00,7,0,0
17/11/2013,w1,Group,4,Little wahlenbergia tadgel's bluebell(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,4,Bare ground,0.00,0,12.00,9,1.00,2,4.00,6,8.00,6,8.00,6,3.00,2,8.00,6,20.00,8,1,2
17/11/2013,w1,Group,4,Grass litter,95.00,9,25.00,9,50.00,9,28.00,9,60.00,9,25.00,9,10.00,8,7.00,9,8.00,9,25,9
17/11/2013,w1,Group,4,Leaf litter,0.00,0,0.00,0,0.00,0,0.00,0,2.00,7,2.00,7,1.00,4,16.00,9,10.00,9,3,9
17/11/2013,w1,Group,4,Rock,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,4,scat,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,3,1.00,2,1.00,2,1.00,2,1,2
17/11/2013,w1,Group,4,Senecio sp.,8.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,4,Eragrostis sp.,0.00,0,0.00,0,0.00,0,0.00,0,8.00,4,0.00,0,0.00,0,0.00,0,0.00,0,0,0
17/11/2013,w1,Group,4,very fine grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,3.00,1,0,0
17/11/2013,w1,Group,4,Red grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,3,1
10/11/2013,s3,Group,1,Sheeps burr(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
10/11/2013,s3,Group,1,Sorrel(e),0.00,0,0.00,0,13.00,7,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1,1
10/11/2013,s3,Group,1,Aira species(e),12.00,9,0.00,0,15.00,9,0.00,0,0.00,0,1.00,1,20.00,9,20.00,9,6.00,6,6,6
10/11/2013,s3,Group,1,Capeweed(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,3.00,2,0.00,0,1.00,1,0,0
10/11/2013,s3,Group,1,wallaby grass(n),21.00,9,34.00,9,31.00,9,13.00,6,23.00,7,3.00,3,25.00,9,8.00,7,10.00,9,8,6
10/11/2013,s3,Group,1,Tall speargrass(n),0.00,0,0.00,0,0.00,0,0.00,0,4.00,2,1.00,1,0.00,0,0.00,0,0.00,0,0,0
10/11/2013,s3,Group,1,Speargrass 1(n),0.00,0,0.00,0,1.00,2,0.00,0,0.00,0,1.00,1,0.00,0,7.00,7,0.00,0,2,2
10/11/2013,s3,Group,1,Wild oats(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
10/11/2013,s3,Group,1,Red grass(n),1.00,1,6.00,4,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,25.00,9,40.00,9,10,6
10/11/2013,s3,Group,1,Bowl leaf(u),6.00,6,1.00,2,2.00,2,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,12,9
10/11/2013,s3,Group,1,Forked leaf(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
10/11/2013,s3,Group,1,Small briza(e),0.00,0,100.00,9,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,4.00,4,4.00,3,0,0
10/11/2013,s3,Group,1,Flat brome(e),6.00,6,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
10/11/2013,s3,Group,1,Oval brome(e),0.00,0,1.00,2,0.00,0,0.00,0,0.00,0,12.00,9,5.00,5,15.00,9,10.00,9,3,3
10/11/2013,s3,Group,1,Red brome(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
10/11/2013,s3,Group,1,Knob sedge(n),0.00,0,0.00,0,4.00,7,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
10/11/2013,s3,Group,1,Saffron thistle(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,3.00,3,0.00,0,5,5
10/11/2013,s3,Group,1,Centaury(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
10/11/2013,s3,Group,1,Windmill grass(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
10/11/2013,s3,Group,1,Skeleton weed(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,0,0
10/11/2013,s3,Group,1,Yellow crown(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0
