date,site,observer,quadrat,id,1_pc,1_9,2_pc,2_9,3_pc,3_9,4_pc,4_9,5_pc,5_9,6_pc,6_9,7_pc,7_9,8_pc,8_9,9_pc,9_9,10_pc,10_9
28/10/2012,S3,Group,2,half glume vulpia(e),0.00,0,0.00,0,0.00,0,11.00,5,0.00,0,5.00,4,0.00,0,1.00,1,23.00,9,1.00,3
28/10/2012,S3,Group,2,tall vulpia(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,15.00,9,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,2,rats tail fescue (leaf sheaf on flowers)(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,2,little wahlenbergia tadgel's bluebell(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,2,tall bluebell(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,2,Early nancy(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,2,bare ground,0.00,0,1.00,1,2.00,3,0.00,0,0.00,0,0.00,0,5.00,4,2.00,4,0.00,0,2.00,4
28/10/2012,S3,Group,2,grass litter,0.00,0,0.00,0,12.00,7,18.00,9,60.00,9,0.00,0,1.00,1,0.00,0,5.00,7,2.00,5
28/10/2012,S3,Group,2,leaf litter,0.00,0,8.00,5,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,2,rock,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,2,Gnaphalium spicatum,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,2.00,2,0.00,0,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,2,Tincy sedge,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,3.00,3,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,2,Haloragis heterophylla,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,2,Centaurium,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0
28/10/2012,S3,Group,2,Microsedge,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,1.00,2
28/10/2012,S3,Group,3,Sheeps burr(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0
28/10/2012,S3,Group,3,sorrel(e),0.00,0,9.00,8,15.00,9,2.00,2,0.00,0,0.00,0,1.00,1,3.00,6,0.00,0,8.00,9
28/10/2012,S3,Group,3,Aira species(n),0.00,0,3.00,6,0.00,0,0.00,0,0.00,0,1.00,1,2.00,3,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,3,Capeweed(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,3,wallaby grasses(n),17.00,9,16.00,9,10.00,5,10.00,2,0.00,0,5.00,9,3.00,6,1.00,3,1.00,2,1.00,1
28/10/2012,S3,Group,3,tall speargrass (thick)(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,3,speargrass 1(n),0.00,0,0.00,0,10.00,8,0.00,0,0.00,0,15.00,7,0.00,0,1.00,1,0.00,0,0.00,0
28/10/2012,S3,Group,3,wild oats(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,3,red grass(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,3,Bowl leaf(u),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,3,forked leaf(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,3,small briza(e),0.00,0,1.00,2,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,1.00,1,0.00,0,0.00,0
28/10/2012,S3,Group,3,oval brome(e),0.00,0,1.00,3,2.00,3,0.00,0,0.00,0,5.00,7,2.00,3,1.00,4,5.00,7,2.00,5
28/10/2012,S3,Group,3,red brome(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,3,knob sedge(n),2.00,2,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1
28/10/2012,S3,Group,3,saffron thistle(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,3,windmill grass(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,3,Skeleton weed(e),1.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,2.00,3,0.00,0,1.00,1
28/10/2012,S3,Group,3,bindweed(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,3,fleabane(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,3,Austral crassula (succulent)(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,3,austral bears ear(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,2,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,3,slender tick trefoil(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,3,Native wheat grass(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0
28/10/2012,S3,Group,3,hairless panic(n),24.00,9,18.00,9,0.00,0,0.00,0,0.00,0,2.00,4,0.00,0,0.00,0,0.00,0,2.00,1
28/10/2012,S3,Group,3,long storks bill(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,3,Erodium pink(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,3,Erodium blue(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0
28/10/2012,S3,Group,3,new cudweed(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,2.00,3,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,3,common cudweed(n),11.00,4,0.00,0,6.00,4,0.00,0,0.00,0,0.00,0,0.00,0,5.00,2,0.00,0,0.00,0
28/10/2012,S3,Group,3,Not Sherardia(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,3,yorkshire fog(e),9.00,5,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,3,Barley grass(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,3,small st johns wort(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,3,mini flatweed(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,3,flatweed(e),9.00,8,35.00,9,10.00,8,0.00,0,2.00,2,30.00,9,15.00,9,10.00,9,3.00,2,1.00,1
28/10/2012,S3,Group,3,toad rush(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,3,ryegrass(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,3,wattle mat rush(n),0.00,0,0.00,0,0.00,0,0.00,0,3.00,2,1.00,3,5.00,6,3.00,7,0.00,0,0.00,0
28/10/2012,S3,Group,3,red stem(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,3,Lesser Loosestrife(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,3,weeping grass(n),0.00,0,2.00,2,1.00,1,0.00,0,20.00,9,25.00,9,10.00,9,0.00,0,40.00,9,0.00,0
28/10/2012,S3,Group,3,common onion orchid(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,2,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,3,cup weed(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,3,wave weed(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,3,oxalis(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,3,1.00,1
28/10/2012,S3,Group,3,native panic grass(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,3,Bartsia red(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,3,Chilean whitlow(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,3,proliferous pink(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,3,ribwort plantain(e),3.00,4,12.00,7,35.00,8,0.00,0,6.00,4,10.00,5,1.00,2,1.00,1,5.00,2,17.00,6
28/10/2012,S3,Group,3,briar rose(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,3,dock(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,3,common bog sedge(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,2.00,4,2.00,4,0.00,0,0.00,0
28/10/2012,S3,Group,3,ryecorn(e),3.00,6,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0
28/10/2012,S3,Group,3,common sow thistle(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,3,kangaroo grass(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,3,skeleton lilly(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,3,3 fingered plant(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,3,hare's foot clover(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,3,suckling clover(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,1.00,1,0.00,0,0.00,0
28/10/2012,S3,Group,3,cluster clover(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,3,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,3,knotted clover(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,3,sub clover(e),24.00,9,0.00,0,0.00,0,0.00,0,0.00,0,7.00,7,20.00,8,70.00,9,21.00,9,40.00,9
28/10/2012,S3,Group,3,austral sunray (wattle daisy)(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,3,fuzzweed (pale)(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,3,half glume vulpia(e),2.00,3,2.00,5,2.00,3,0.00,0,0.00,0,10.00,9,50.00,9,5.00,6,2.00,3,1.00,1
28/10/2012,S3,Group,3,tall vulpia(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,3,rats tail fescue (leaf sheaf on flowers)(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,3,little wahlenbergia tadgel's bluebell(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,3,Early nancy(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,3,bare ground,0.00,0,2.00,3,3.00,3,0.00,0,6.00,2,0.00,0,5.00,2,0.00,0,0.00,0,1.00,1
28/10/2012,S3,Group,3,grass litter,2.00,2,9.00,8,0.00,0,70.00,9,75.00,9,0.00,0,0.00,0,0.00,0,8.00,5,0.00,0
28/10/2012,S3,Group,3,leaf litter,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,3,rock,1.00,2,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,3,Wahlenbergia stricta,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,3,yellow crown,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,3,Tinsy micro sedge,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,3.00,7,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,3,Gnaphalium ??,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,3,weedy cudweed,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,2.00,2,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,3,Big microlaena,0.00,0,1.00,1,10.00,5,50.00,9,1.00,1,0.00,0,0.00,0,60.00,9,8.00,5,38.00,9
28/10/2012,S3,Group,3,micro sedge,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1
28/10/2012,S3,Group,3,Juncus subsecundus,7.00,4,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,4.00,1
28/10/2012,S3,Group,3,Gigantic juncus,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,2.00,2,0.00,0
28/10/2012,S3,Group,3,V sedge,0.00,0,0.00,0,0.00,0,0.00,0,2.00,3,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,3,Bowl/boll leaf,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,3,Haloragis,0.00,0,4.00,3,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
28/10/2012,S3,Group,3,Hypericum perforatum,0.00,0,1.00,3,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
21/10/2012,S3,Don,4,sorrel(e),2.00,2,2.00,5,20.00,9,8.00,5,7.00,3,1.00,1,0.00,0,0.00,0,6.00,7,1.00,1
21/10/2012,S3,Don,4,Aira species(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,2.00,2,1.00,1,0.00,0,0.00,0
21/10/2012,S3,Don,4,Capeweed(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
21/10/2012,S3,Don,4,lesser thyme leaved sandwort(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
21/10/2012,S3,Don,4,three awned grass(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
21/10/2012,S3,Don,4,wallaby grasses(n),15.00,7,13.00,8,6.00,4,11.00,5,14.00,4,2.00,2,2.00,2,9.00,6,3.00,3,4.00,4
21/10/2012,S3,Don,4,tall speargrass (thick)(n),0.00,0,0.00,0,1.00,1,1.00,1,2.00,2,2.00,1,0.00,0,1.00,1,2.00,2,0.00,0
21/10/2012,S3,Don,4,speargrass 1(n),0.00,0,0.00,0,0.00,0,0.00,0,4.00,1,5.00,8,0.00,0,0.00,0,0.00,0,0.00,0
21/10/2012,S3,Don,4,wild oats(e),0.00,0,0.00,0,0.00,0,0.00,0,11.00,2,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
21/10/2012,S3,Don,4,red grass(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,2.00,4
21/10/2012,S3,Don,4,Bowl leaf(u),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
21/10/2012,S3,Don,4,small briza(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0
21/10/2012,S3,Don,4,oval brome(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,2.00,3,2.00,2,2.00,4,12.00,9,0.00,0
21/10/2012,S3,Don,4,red brome(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
21/10/2012,S3,Don,4,knob sedge(n),4.00,5,1.00,2,2.00,3,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0
21/10/2012,S3,Don,4,saffron thistle(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
21/10/2012,S3,Don,4,caustic weed(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
21/10/2012,S3,Don,4,windmill grass(n),0.00,0,0.00,0,0.00,0,0.00,0,2.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
21/10/2012,S3,Don,4,Skeleton weed(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0
21/10/2012,S3,Don,4,bindweed(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
21/10/2012,S3,Don,4,fleabane(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
21/10/2012,S3,Don,4,prickly carrot(u),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
21/10/2012,S3,Don,4,Austral crassula (succulent)(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
21/10/2012,S3,Don,4,Austral bears ear(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,2,0.00,0,0.00,0,0.00,0
21/10/2012,S3,Don,4,Patterson's curse(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
21/10/2012,S3,Don,4,Native wheat grass(n),3.00,4,0.00,0,0.00,0,10.00,5,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
21/10/2012,S3,Don,4,hairless panic(n),24.00,7,46.00,9,17.00,5,15.00,7,0.00,0,25.00,7,18.00,9,11.00,7,6.00,3,18.00,8
21/10/2012,S3,Don,4,Erodium pink(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,1.00,4,0.00,0,0.00,0
21/10/2012,S3,Don,4,Erodium blue(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
21/10/2012,S3,Don,4,common cudweed(n),3.00,2,4.00,3,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,3.00,2,0.00,0,0.00,0
21/10/2012,S3,Don,4,Not Sherardia(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
21/10/2012,S3,Don,4,yorkshire fog(e),12.00,3,2.00,5,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
21/10/2012,S3,Don,4,mini flatweed(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
21/10/2012,S3,Don,4,flatweed(e),40.00,9,37.00,5,5.00,2,22.00,6,5.00,3,15.00,9,20.00,9,30.00,9,35.00,9,7.00,6
21/10/2012,S3,Don,4,toad rush(n),0.00,0,5.00,6,5.00,2,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,1.00,2
21/10/2012,S3,Don,4,wattle mat rush(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,2.00,3,1.00,2,4.00,4,0.00,0,3.00,3
21/10/2012,S3,Don,4,weeping grass(n),18.00,5,2.00,1,32.00,7,37.00,8,21.00,5,13.00,4,1.00,1,7.00,3,15.00,6,20.00,6
21/10/2012,S3,Don,4,common onion orchid(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0
21/10/2012,S3,Don,4,cup weed(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0
21/10/2012,S3,Don,4,oxalis(n),1.00,1,0.00,0,1.00,2,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1
21/10/2012,S3,Don,4,native panic grass(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
21/10/2012,S3,Don,4,Chilean whitlow(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
21/10/2012,S3,Don,4,Aira hairy ligule(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
21/10/2012,S3,Don,4,proliferous pink(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
21/10/2012,S3,Don,4,ribwort plantain(e),15.00,3,5.00,7,45.00,9,3.00,1,0.00,0,1.00,1,0.00,0,0.00,0,1.00,1,4.00,4
21/10/2012,S3,Don,4,common bog sedge(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,3.00,3,1.00,2,1.00,1,0.00,0
21/10/2012,S3,Don,4,ryecorn(e),45.00,9,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,2,0.00,0,0.00,0
21/10/2012,S3,Don,4,dry cudweed(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
21/10/2012,S3,Don,4,kangaroo grass(n),0.00,0,0.00,0,12.00,4,0.00,0,22.00,8,0.00,0,2.00,2,0.00,0,2.00,2,0.00,0
21/10/2012,S3,Don,4,hawk weed(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
21/10/2012,S3,Don,4,hare's foot clover(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
21/10/2012,S3,Don,4,suckling clover(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,1.00,2,0.00,0
21/10/2012,S3,Don,4,cluster clover(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
21/10/2012,S3,Don,4,sub clover(e),15.00,9,0.00,0,2.00,3,3.00,2,12.00,9,0.00,0,10.00,7,25.00,8,20.00,6,15.00,9
21/10/2012,S3,Don,4,austral sunray (wattle daisy)(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
21/10/2012,S3,Don,4,great verbascum(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
21/10/2012,S3,Don,4,half glume vulpia(e),1.00,1,0.00,0,0.00,0,0.00,0,0.00,0,22.00,8,49.00,9,14.00,8,49.00,9,0.00,0
21/10/2012,S3,Don,4,tall vulpia(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
21/10/2012,S3,Don,4,rats tail fescue (leaf sheaf on flowers)(e),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
21/10/2012,S3,Don,4,little wahlenbergia tadgel's bluebell(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
21/10/2012,S3,Don,4,tall bluebell(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
21/10/2012,S3,Don,4,Early nancy(n),0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0
